#    RA       DEC        EXPTIME   E(B-V)   HOURANGLE AIRMASS
    7.8655   63.5245    0.9053    0.0490   -2.5333    1.2955
    7.6975   64.3548    0.8833    0.0465   -2.3333    1.2853
    8.8077   58.2298    0.8830    0.0624   -1.8667    1.1842
    8.7013   59.2682    0.9202    0.0611   -2.3333    1.2343
    8.5875   60.2880    0.9342    0.0642   -2.2000    1.2308
    8.4652   61.2869    0.9660    0.0700   -2.0667    1.2290
    8.3335   62.2616    0.8924    0.0544   -2.1333    1.2447
    8.1910   63.2079    0.9594    0.0570   -2.6667    1.3063
    8.0367   64.1204    0.9438    0.0549   -2.5333    1.3019
    7.8690   64.9919    0.9035    0.0462   -2.5333    1.3117
    9.0672   57.4797    0.7439    0.0302   -2.2000    1.2064
    8.9707   58.5648    0.7846    0.0396   -2.0667    1.2034
    8.8674   59.6347    0.8530    0.0537   -1.9333    1.2021
    8.7565   60.6875    0.9266    0.0613   -2.2667    1.2408
    8.6371   61.7211    1.1531    0.1044   -1.5333    1.1959
    8.5078   62.7321    0.9956    0.0717   -2.1333    1.2497
    8.3676   63.7166    0.9280    0.0473   -2.8667    1.3344
    8.2151   64.6691    0.9560    0.0530   -2.7333    1.3290
    8.0488   65.5830    0.9206    0.0483   -2.5333    1.3185
    7.8673   66.4496    0.9111    0.0450   -2.5333    1.3290
    9.3157   56.6136    0.7418    0.0287   -2.3333    1.2129
    9.2289   57.7398    0.7470    0.0306   -2.2000    1.2085
    9.1361   58.8535    0.7858    0.0385   -2.1333    1.2118
    9.0366   59.9536    0.8211    0.0442   -2.1333    1.2217
    8.9293   61.0385    0.8834    0.0565   -2.0000    1.2210
    8.8133   62.1058    1.2054    0.1097   -1.6667    1.2083
    8.6875   63.1527    1.2385    0.1135   -1.5333    1.2121
    8.5505   64.1750    0.9993    0.0698   -2.1333    1.2659
    8.4008   65.1678    0.9527    0.0494   -2.8667    1.3495
    8.2370   66.1245    0.9129    0.0430   -2.7333    1.3454
    8.0575   67.0371    0.9305    0.0465   -2.6000    1.3429
    9.5526   55.6404    0.6889    0.0235   -1.9333    1.1685
    9.4752   56.8021    0.7188    0.0283   -2.0000    1.1830
    9.3926   57.9537    0.7509    0.0301   -2.2667    1.2167
    9.3040   59.0945    0.7671    0.0322   -2.2667    1.2263
    9.2087   60.2235    0.7968    0.0379   -2.2000    1.2302
    9.1057   61.3390    0.8590    0.0505   -2.0667    1.2295
    8.9939   62.4390    0.9637    0.0702   -1.8667    1.2256
    8.8723   63.5207    1.1513    0.0982   -1.8000    1.2332
    8.7394   64.5804    1.1197    0.0878   -2.1333    1.2707
    8.5937   65.6131    0.9584    0.0594   -2.2000    1.2887
    8.4335   66.6129    0.9246    0.0411   -2.9333    1.3734
    8.2572   67.5721    0.9470    0.0465   -2.7333    1.3631
    8.0628   68.4811    0.9444    0.0453   -2.6667    1.3682
    9.7091   55.7614    0.6743    0.0138   -2.1333    1.1870
    9.6360   56.9452    0.6847    0.0191   -2.0000    1.1842
    9.5579   58.1205    0.7063    0.0244   -1.9333    1.1885
    9.4739   59.2866    0.7424    0.0274   -2.2000    1.2217
    9.3833   60.4427    0.7703    0.0309   -2.2667    1.2385
    9.2852   61.5873    0.8003    0.0356   -2.2667    1.2495
    9.1785   62.7186    0.8897    0.0540   -2.0667    1.2440
    9.0619   63.8339    1.0441    0.0808   -1.8667    1.2415
    8.9341   64.9298    1.0433    0.0786   -1.8667    1.2548
    8.7934   66.0019    1.0163    0.0658   -2.4000    1.3110
    8.6381   67.0445    0.8893    0.0417   -2.4000    1.3242
    8.4663   68.0503    0.9254    0.0377   -3.0000    1.3981
    8.2760   69.0105    0.9358    0.0409   -2.8000    1.3887
    8.0660   69.9165    0.8960    0.0329   -2.7333    1.3945
    9.8663   55.8381    0.6639    0.0090   -2.1333    1.1876
    9.7979   57.0420    0.6803    0.0118   -2.2000    1.2030
    9.7246   58.2389    0.6898    0.0149   -2.1333    1.2065
    9.6457   59.4285    0.7033    0.0209   -2.0000    1.2055
    9.5603   60.6098    0.7485    0.0287   -2.0667    1.2223
    9.4676   61.7817    0.7828    0.0306   -2.3333    1.2577
    9.3665   62.9425    0.8467    0.0418   -2.3333    1.2697
    9.2558   64.0899    1.0037    0.0707   -2.1333    1.2649
    9.1340   65.2207    1.2968    0.1150   -1.7333    1.2496
    8.9995   66.3310    1.1331    0.0901   -1.8000    1.2685
    8.8504   67.4154    0.9491    0.0509   -2.4667    1.3351
    8.6847   68.4674    0.8713    0.0347   -2.4667    1.3493
    8.4999   69.4786    0.9228    0.0347   -3.0000    1.4162
    8.2949   70.4409    0.8856    0.0281   -2.8667    1.4153
    8.0682   71.3451    0.8730    0.0256   -2.7333    1.4156
   10.0241   55.8694    0.6663    0.0082   -2.2000    1.1941
    9.9606   57.0917    0.6722    0.0099   -2.1333    1.1971
    9.8925   58.3082    0.6828    0.0117   -2.1333    1.2071
    9.8189   59.5189    0.6947    0.0154   -2.0667    1.2120
    9.7392   60.7234    0.7331    0.0241   -2.1333    1.2291
    9.6525   61.9206    0.7700    0.0322   -2.0000    1.2301
    9.5577   63.1089    0.7923    0.0349   -2.0000    1.2430
    9.4535   64.2865    0.8986    0.0521   -2.1333    1.2672
    9.3387   65.4505    1.2959    0.1174   -1.4000    1.2336
    9.2113   66.5973    1.3452    0.1210   -1.4000    1.2493
    9.0697   67.7221    1.0776    0.0782   -1.8667    1.2922
    8.9114   68.8191    0.9233    0.0427   -2.5333    1.3602
    8.7341   69.8805    0.8833    0.0332   -2.5333    1.3754
    8.5361   70.8986    0.9132    0.0294   -3.0667    1.4428
    8.3152   71.8643    0.8898    0.0259   -2.8667    1.4363
   10.0611   58.3274    0.6741    0.0096   -2.0667    1.2014
    9.9933   59.5571    0.6914    0.0123   -2.1333    1.2181
    9.9196   60.7824    0.7192    0.0191   -2.2000    1.2355
    9.8393   62.0025    0.7481    0.0263   -2.0667    1.2364
    9.7513   63.2162    0.8257    0.0408   -2.0667    1.2495
    9.6544   64.4217    0.8938    0.0533   -1.9333    1.2533
    9.5473   65.6166    1.2736    0.1131   -1.5333    1.2428
    9.4281   66.7978    1.5082    0.1401   -1.2667    1.2459
    9.2951   67.9611    1.0991    0.0795   -2.0000    1.3047
    9.1459   69.1013    1.0148    0.0625   -2.1333    1.3311
    8.9777   70.2114    0.9583    0.0451   -2.6000    1.3863
    8.7887   71.2841    0.9960    0.0516   -2.4000    1.3857
    8.5763   72.3107    0.9195    0.0278   -3.0667    1.4632
    8.3366   73.2788    0.9211    0.0269   -3.0000    1.4714
   10.1683   59.5421    0.6755    0.0102   -1.9333    1.2012
   10.1009   60.7857    0.6919    0.0124   -2.0000    1.2185
   10.0274   62.0264    0.7262    0.0201   -2.1333    1.2422
    9.9467   63.2628    0.7803    0.0295   -2.2000    1.2612
    9.8577   64.4937    0.9495    0.0639   -1.8667    1.2494
    9.7589   65.7170    1.2497    0.1104   -1.4667    1.2406
    9.6489   66.9301    1.2788    0.1104   -1.6000    1.2645
    9.5256   68.1293    1.1525    0.0902   -1.6667    1.2857
    9.3867   69.3101    1.4509    0.1270   -1.4000    1.2901
    9.2295   70.4665    1.2016    0.0885   -2.0000    1.3429
    9.0518   71.5917    1.1916    0.0850   -1.9333    1.3574
    8.8504   72.6777    1.1004    0.0647   -2.4000    1.4089
    8.6211   73.7132    0.9326    0.0263   -3.1333    1.4916
    8.3587   74.6823    0.9431    0.0278   -3.0000    1.4946
   11.2852   83.9931    2.7174    0.1817   -1.0000    1.6328
   12.0000   83.3636    2.6892    0.1835   -0.4000    1.6037
   10.2828   60.7328    0.6797    0.0088   -1.9333    1.2127
   10.2163   61.9911    0.6983    0.0117   -2.0000    1.2309
   10.1433   63.2476    0.7221    0.0177   -2.0000    1.2446
   10.0625   64.5011    0.8335    0.0423   -1.8667    1.2495
    9.9728   65.7499    1.1198    0.0918   -1.5333    1.2446
    9.8726   66.9918    1.2143    0.1030   -1.4667    1.2582
    9.7600   68.2239    1.2206    0.0999   -1.6000    1.2834
    9.6327   69.4422    1.5214    0.1348   -1.3333    1.2892
    9.4881   70.6418    1.6191    0.1423   -1.2667    1.3065
    9.3237   71.8164    1.1531    0.0779   -2.0667    1.3700
    9.1360   72.9589    1.0625    0.0561   -2.6000    1.4298
    8.9205   74.0596    0.9033    0.0252   -2.7333    1.4601
    8.6711   75.1041    0.9168    0.0188   -3.2000    1.5209
    8.3822   76.0748    0.9651    0.0284   -3.0000    1.5193
   10.0263   83.2120    1.2571    0.0490   -3.5333    1.7065
   10.7550   82.9965    1.5546    0.0927   -2.0667    1.6280
   11.4213   82.5465    1.3976    0.0777   -1.9333    1.6095
   12.0000   81.9003    1.4897    0.0928   -1.3333    1.5709
   10.4054   61.8961    0.6923    0.0079   -2.0667    1.2352
   10.3402   63.1697    0.7032    0.0102   -2.0000    1.2437
   10.2681   64.4428    0.7373    0.0200   -2.0000    1.2585
   10.1878   65.7139    0.8947    0.0531   -1.7333    1.2560
   10.0980   66.9814    0.9801    0.0655   -1.7333    1.2732
    9.9969   68.2428    1.0142    0.0684   -1.7333    1.2914
    9.8823   69.4949    1.1634    0.0874   -1.8000    1.3146
    9.7516   70.7336    1.3300    0.1073   -1.6667    1.3271
    9.6023   71.9536    1.0171    0.0556   -2.2000    1.3816
    9.4309   73.1488    0.9353    0.0375   -2.3333    1.4121
    9.2325   74.3109    0.9440    0.0304   -2.8667    1.4761
    9.0006   75.4275    0.9517    0.0208   -3.5333    1.5606
    8.7282   76.4830    0.9536    0.0224   -3.2667    1.5508
    9.7298   81.9892    1.0879    0.0226   -4.2000    1.7307
   10.3589   81.8959    1.0314    0.0226   -3.2000    1.6552
   10.9610   81.5932    1.0491    0.0317   -2.4000    1.6022
   11.5122   81.0994    1.1749    0.0539   -2.0667    1.5732
   12.0000   80.4435    1.3724    0.0849   -1.3333    1.5278
   10.5367   63.0287    0.7078    0.0111   -2.0667    1.2474
   10.4733   64.3181    0.7142    0.0111   -2.0000    1.2570
   10.4028   65.6082    0.7507    0.0212   -2.0000    1.2729
   10.3238   66.8976    0.8008    0.0302   -1.9333    1.2851
   10.2347   68.1844    0.8683    0.0409   -1.9333    1.3033
   10.1335   69.4662    1.0145    0.0656   -1.7333    1.3101
   10.0179   70.7395    1.1882    0.0900   -1.5333    1.3202
    9.8852   72.0000    0.9081    0.0375   -2.1333    1.3777
    9.7322   73.2427    0.9036    0.0295   -2.5333    1.4292
    9.5541   74.4609    0.9126    0.0288   -2.4667    1.4459
    9.3438   75.6446    0.9593    0.0284   -3.0000    1.5115
    9.0938   76.7802    0.9693    0.0199   -3.6000    1.5889
    8.7950   77.8495    0.9695    0.0220   -3.2667    1.5756
    8.9755   80.5435    1.0372    0.0241   -3.5333    1.6500
    9.5097   80.7255    1.0727    0.0253   -3.9333    1.6868
   10.0565   80.7251    1.0050    0.0236   -2.9333    1.6107
   10.5950   80.5401    0.9988    0.0247   -2.7333    1.5937
   11.1064   80.1783    1.0530    0.0373   -2.3333    1.5619
   11.5770   79.6553    1.1709    0.0600   -1.7333    1.5201
   12.0000   78.9940    1.2663    0.0775   -1.2000    1.4840
   10.6775   64.1268    0.7067    0.0100   -1.9333    1.2498
   10.6168   65.4324    0.7263    0.0123   -2.0000    1.2707
   10.5487   66.7399    0.7492    0.0156   -2.0667    1.2927
   10.4720   68.0480    0.7893    0.0253   -1.9333    1.3013
   10.3847   69.3548    0.8862    0.0417   -1.9333    1.3209
   10.2847   70.6578    1.1114    0.0777   -1.7333    1.3296
   10.1698   71.9533    1.0627    0.0671   -1.7333    1.3520
   10.0369   73.2374    0.8924    0.0295   -2.3333    1.4137
    9.8813   74.5051    0.8929    0.0277   -2.2000    1.4280
    9.6963   75.7487    0.9667    0.0337   -2.6000    1.4805
    9.4742   76.9574    0.9647    0.0248   -3.1333    1.5472
    9.2047   78.1159    1.0018    0.0223   -3.6667    1.6176
    8.8754   79.2034    0.9960    0.0226   -3.3333    1.6073
    9.3400   79.4323    1.0260    0.0220   -3.8000    1.6526
    9.8197   79.5042    0.9631    0.0212   -2.8000    1.5737
   10.3010   79.4138    0.9528    0.0218   -2.5333    1.5546
   10.7697   79.1629    0.9805    0.0292   -2.2667    1.5331
   11.2139   78.7596    0.9999    0.0351   -2.0667    1.5127
   11.6254   78.2166    1.0602    0.0485   -1.7333    1.4835
   12.0000   77.5526    1.1700    0.0692   -1.2667    1.4493
   10.8287   65.1866    0.7309    0.0189   -1.8000    1.2535
   10.7716   66.5085    0.7355    0.0148   -1.8667    1.2753
   10.7071   67.8337    0.7622    0.0167   -2.0667    1.3077
   10.6339   69.1607    0.8099    0.0271   -1.9333    1.3179
   10.5499   70.4879    0.9405    0.0501   -1.8000    1.3306
   10.4533   71.8125    1.1400    0.0789   -1.7333    1.3495
   10.3414   73.1312    1.0554    0.0623   -1.8000    1.3773
   10.2100   74.4407    0.9434    0.0357   -2.3333    1.4358
   10.0531   75.7357    0.9802    0.0392   -2.2667    1.4568
    9.8631   77.0079    0.9567    0.0274   -2.7333    1.5156
    9.6299   78.2456    0.9585    0.0203   -3.1333    1.5719
   10.0614   78.2324    0.9408    0.0207   -2.8000    1.5459
   10.4891   78.0744    0.9412    0.0237   -2.5333    1.5240
   10.9033   77.7750    0.9318    0.0250   -2.2667    1.5006
   11.2964   77.3416    0.9630    0.0342   -1.9333    1.4723
   11.6629   76.7848    1.0746    0.0561   -1.6000    1.4437
   12.0000   76.1198    1.1347    0.0692   -1.2000    1.4132
   10.9911   66.2038    0.7461    0.0201   -1.8667    1.2712
   10.9388   67.5419    0.7467    0.0166   -1.8000    1.2853
   10.8793   68.8846    0.7679    0.0184   -1.8667    1.3093
   10.8112   70.2307    0.8483    0.0330   -1.8667    1.3305
   10.7329   71.5779    1.0202    0.0613   -1.7333    1.3454
   10.6423   72.9243    1.3021    0.1004   -1.3333    1.3509
   10.5359   74.2673    1.1653    0.0754   -1.8000    1.3994
   10.4083   75.6039    1.0009    0.0452   -2.0000    1.4378
   10.2533   76.9283    0.9634    0.0319   -2.4000    1.4904
   10.6373   76.7187    0.9620    0.0344   -2.1333    1.4693
   11.0085   76.3828    0.9939    0.0427   -1.8667    1.4473
   11.3616   75.9272    1.0250    0.0501   -1.7333    1.4306
   11.6927   75.3607    1.0907    0.0640   -1.4000    1.4035
   12.0000   74.6962    1.0016    0.0524   -1.3333    1.3867
   11.1656   67.1740    0.7411    0.0158   -1.8000    1.2800
   11.1195   68.5278    0.7582    0.0161   -1.8667    1.3040
   11.0667   69.8875    0.7833    0.0191   -1.9333    1.3292
   11.0063   71.2514    0.9060    0.0420   -1.8000    1.3435
   10.9365   72.6181    1.0873    0.0701   -1.6000    1.3572
   10.8548   73.9862    1.2574    0.0909   -1.4667    1.3775
   10.7567   75.3543    1.1024    0.0633   -1.8000    1.4217
   11.0933   74.9905    1.0974    0.0645   -1.6667    1.4074
   11.4144   74.5183    1.0245    0.0554   -1.5333    1.3913
   11.7171   73.9451    0.9801    0.0502   -1.4667    1.3767
   12.0000   73.2819    0.8366    0.0259   -1.4667    1.3635
   11.3529   68.0924    0.7385    0.0123   -1.7333    1.2891
   11.3147   69.4609    0.7612    0.0146   -1.8000    1.3141
   11.2712   70.8356    0.8037    0.0225   -1.8667    1.3405
   11.2213   72.2158    0.8993    0.0389   -1.7333    1.3567
   11.1631   73.6008    1.0300    0.0580   -1.6667    1.3793
   11.4579   73.1162    0.9649    0.0491   -1.6000    1.3666
   11.7373   72.5385    0.8266    0.0245   -1.6667    1.3591
   12.0000   71.8773    0.7832    0.0170   -1.4667    1.3371
   11.5539   68.9540    0.7421    0.0113   -1.6667    1.2983
   11.5260   70.3344    0.7719    0.0161   -1.7333    1.3242
   11.4944   71.7217    0.8099    0.0227   -1.7333    1.3479
   11.7543   71.1411    0.7747    0.0155   -1.6000    1.3306
   12.0000   70.4826    0.7616    0.0152   -1.4667    1.3126
   11.7693   69.7520    0.7559    0.0134   -1.6667    1.3109
    2.6905   12.6049    1.2195    0.1204    1.6667    1.1547
    2.7245   11.3745    1.4825    0.1567    1.3333    1.1285
    2.7586   10.1390    2.0610    0.2179    0.4000    1.0824
    2.9745    2.5774    1.1628    0.1009    1.4000    1.2265
    3.0146    1.2909    1.1054    0.0899    1.4000    1.2437
    3.0562    0.0000    1.1392    0.0932    1.3333    1.2539
    3.0986   -1.2926    1.0287    0.0734    1.3333    1.2733
    3.1431   -2.5829    1.0026    0.0661    1.3333    1.2939
    2.5651   13.8296    1.2763    0.1308    1.6000    1.1373
    2.6000   12.6026    1.2120    0.1208    1.6000    1.1467
    2.6349   11.3714    1.5078    0.1583    1.4000    1.1350
    2.6698   10.1351    1.5125    0.1581    1.3333    1.1388
    2.7049    8.8928    1.6854    0.1758    1.2000    1.1374
    2.7404    7.6439    1.5314    0.1573    1.2667    1.1552
    2.7765    6.3876    1.2940    0.1256    1.4000    1.1817
    2.8133    5.1237    1.0892    0.0911    1.6000    1.2203
    2.8510    3.8522    1.0151    0.0771    1.6000    1.2359
    2.8900    2.5736    1.1114    0.0921    1.4667    1.2348
    2.9304    1.2889    1.0755    0.0840    1.4667    1.2522
    2.9721    0.0000    1.1029    0.0866    1.4000    1.2621
    3.0146   -1.2909    1.1456    0.0911    1.3333    1.2733
    3.0589   -2.5805    1.0675    0.0764    1.3333    1.2938
    3.1059   -3.8631    1.0276    0.0669    1.3333    1.3157
    2.4383   15.0413    1.5934    0.1796    0.8000    1.0651
    2.4742   13.8184    1.2662    0.1282    1.6667    1.1452
    2.5098   12.5920    1.2540    0.1250    1.6667    1.1548
    2.5454   11.3611    1.3194    0.1329    1.6000    1.1570
    2.5811   10.1250    1.2006    0.1157    1.6000    1.1679
    2.6170    8.8829    1.3948    0.1407    1.4667    1.1640
    2.6532    7.6343    1.4031    0.1409    1.4000    1.1688
    2.6900    6.3787    1.1545    0.1044    1.5333    1.1974
    2.7275    5.1158    1.0409    0.0807    1.7333    1.2393
    2.7658    3.8458    0.8750    0.0495    1.7333    1.2554
    2.8052    2.5690    0.9270    0.0580    1.6667    1.2624
    2.8459    1.2866    0.9672    0.0637    1.6000    1.2706
    2.8878    0.0000    0.9965    0.0672    1.5333    1.2800
    2.9304   -1.2889    1.0621    0.0761    1.4667    1.2906
    2.9745   -2.5774    1.0695    0.0740    1.4667    1.3118
    3.0210   -3.8611    1.0762    0.0731    1.4000    1.3246
    3.0703   -5.1336    1.0601    0.0686    1.3333    1.3387
    2.3100   16.2380    1.1540    0.1238    1.2000    1.0836
    2.3468   15.0198    1.2677    0.1396    1.0667    1.0811
    2.3833   13.7986    1.3642    0.1510    1.0000    1.0843
    2.4197   12.5736    1.2198    0.1176    1.8000    1.1720
    2.4560   11.3440    1.1742    0.1096    1.8000    1.1828
    2.4924   10.1091    1.1103    0.0985    1.8000    1.1943
    2.5290    8.8683    1.2833    0.1245    1.6000    1.1798
    2.5660    7.6211    1.2238    0.1147    1.6000    1.1924
    2.6035    6.3670    1.0658    0.0884    1.6667    1.2149
    2.6415    5.1059    1.0189    0.0787    1.6667    1.2297
    2.6804    3.8380    0.8683    0.0449    1.8667    1.2770
    2.7202    2.5638    0.8386    0.0381    1.8000    1.2835
    2.7612    1.2839    0.8790    0.0448    1.7333    1.2912
    2.8032    0.0000    0.9044    0.0465    1.7333    1.3109
    2.8459   -1.2866    0.9619    0.0568    1.6000    1.3102
    2.8900   -2.5736    0.9473    0.0511    1.6000    1.3319
    2.9361   -3.8574    0.9724    0.0536    1.5333    1.3443
    2.9846   -5.1329    1.0579    0.0669    1.4000    1.3480
    3.0359   -6.3941    1.0928    0.0701    1.3333    1.3630
    2.1801  -17.4175    0.9983    0.0282    0.6667    1.5644
    2.2179   16.2045    1.0300    0.0883    2.0667    1.1817
    2.2553   14.9892    1.0410    0.1036    1.3333    1.1024
    2.2925   13.7706    1.2584    0.1378    1.0000    1.0845
    2.3296   12.5480    1.3023    0.1411    1.0667    1.0975
    2.3666   11.3207    1.0616    0.1042    1.2000    1.1170
    2.4037   10.0880    1.0927    0.0943    1.8667    1.2042
    2.4410    8.8494    1.0085    0.0791    1.8667    1.2168
    2.4786    7.6043    1.0716    0.0885    1.8000    1.2202
    2.5167    6.3527    0.9636    0.0687    1.8000    1.2344
    2.5553    5.0942    0.9181    0.0583    1.8000    1.2497
    2.5947    3.8291    0.8788    0.0451    1.9333    1.2887
    2.6350    2.5577    0.8261    0.0321    1.9333    1.3069
    2.6763    1.2810    0.8433    0.0344    1.8667    1.3140
    2.7184    0.0000    0.8364    0.0318    1.8000    1.3224
    2.7612   -1.2839    0.8771    0.0383    1.7333    1.3319
    2.8052   -2.5690    0.9069    0.0423    1.6667    1.3428
    2.8510   -3.8522    0.9045    0.0384    1.6667    1.3662
    2.8990   -5.1295    0.9625    0.0468    1.6000    1.3794
    2.9493   -6.3958    1.0300    0.0575    1.4667    1.3829
    3.0024   -7.6453    1.0755    0.0624    1.4000    1.3987
    2.0873  -17.3705    1.0016    0.0290    0.6667    1.5629
    2.1257   16.1615    0.9337    0.0667    2.2667    1.2150
    2.1638   14.9499    0.9304    0.0828    1.4667    1.1152
    2.2017   13.7349    1.0307    0.0994    1.4000    1.1170
    2.2394   12.5156    1.3753    0.1507    1.0000    1.0931
    2.2771   11.2915    1.1653    0.1204    1.1333    1.1118
    2.3149   10.0619    0.9806    0.0884    1.2667    1.1332
    2.3528    8.8263    1.0357    0.0965    1.2000    1.1380
    2.3911    7.5843    1.0008    0.0739    1.9333    1.2413
    2.4297    6.3358    0.9575    0.0643    1.9333    1.2560
    2.4689    5.0806    0.9074    0.0530    1.9333    1.2719
    2.5087    3.8188    0.8596    0.0414    1.9333    1.2888
    2.5494    2.5509    0.8278    0.0305    2.0000    1.3195
    2.5910    1.2776    0.8156    0.0270    1.9333    1.3264
    2.6333    0.0000    0.8433    0.0296    1.9333    1.3471
    2.6763   -1.2810    0.8582    0.0312    1.8667    1.3561
    2.7202   -2.5638    0.8731    0.0326    1.8000    1.3665
    2.7658   -3.8458    0.8813    0.0324    1.7333    1.3781
    2.8133   -5.1237    0.9161    0.0370    1.6667    1.3910
    2.8629   -6.3935    0.9643    0.0435    1.6000    1.4052
    2.9149   -7.6501    1.0091    0.0489    1.5333    1.4206
